Date,Unit,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00
08/26/2011,KW,25.74,25.74,24.336,24.336,22.806,22.806,24.858,24.858,25.812,25.812,23.904,23.904,23.688,23.688,20.88,20.88,18.144,18.144,19.314,19.314,17.208,17.208,18.972,18.972,18.612,18.612,30.564,30.564,44.334,44.334,43.902,43.902,46.692,46.692,51.732,51.732,53.514,53.514,57.132,57.132,56.934,56.934,53.712,53.712,53.874,53.874,59.13,59.13,59.382,59.382,67.194,67.194,66.6,66.6,70.92,70.92,67.95,67.95,63.666,63.666,67.806,67.806,63.99,63.99,64.44,64.44,68.13,68.13,66.87,66.87,67.05,67.05,65.754,65.754,82.296,82.296,79.38,79.38,77.094,77.094,77.634,77.634,78.264,78.264,76.032,76.032,73.026,73.026,67.986,67.986,57.078,57.078,26.046,26.046,27.414,27.414
08/27/2011,KW,27.882,27.882,24.786,24.786,23.832,23.832,24.462,24.462,26.856,26.856,24.57,24.57,25.452,25.452,25.524,25.524,25.164,25.164,24.804,24.804,22.824,22.824,25.488,25.488,23.238,23.238,26.55,26.55,27.378,27.378,33.498,33.498,48.294,48.294,48.6,48.6,50.634,50.634,62.784,62.784,70.02,70.02,63.558,63.558,59.634,59.634,60.138,60.138,65.214,65.214,69.246,69.246,62.874,62.874,66.888,66.888,66.366,66.366,70.128,70.128,67.518,67.518,69.84,69.84,67.158,67.158,66.744,66.744,63.36,63.36,61.146,61.146,58.284,58.284,66.6,66.6,68.31,68.31,72.522,72.522,73.584,73.584,73.908,73.908,70.236,70.236,70.65,70.65,65.196,65.196,63.99,63.99,32.706,32.706,26.118,26.118
08/28/2011,KW,25.488,25.488,22.41,22.41,22.32,22.32,22.086,22.086,24.264,24.264,22.77,22.77,22.608,22.608,21.888,21.888,21.978,21.978,22.374,22.374,18.486,18.486,18.072,18.072,17.55,17.55,24.498,24.498,23.022,23.022,25.578,25.578,44.55,44.55,46.602,46.602,47.826,47.826,48.78,48.78,52.506,52.506,56.07,56.07,54.36,54.36,58.356,58.356,58.23,58.23,59.454,59.454,59.994,59.994,62.82,62.82,62.928,62.928,63.504,63.504,62.154,62.154,60.678,60.678,64.17,64.17,56.376,56.376,56.934,56.934,54.144,54.144,56.988,56.988,70.362,70.362,72.198,72.198,72.18,72.18,72.432,72.432,73.08,73.08,69.498,69.498,69.588,69.588,64.728,64.728,63.846,63.846,56.268,56.268,26.766,26.766
08/29/2011,KW,23.688,23.688,22.932,22.932,23.544,23.544,23.202,23.202,25.164,25.164,23.58,23.58,22.698,22.698,22.176,22.176,22.122,22.122,22.716,22.716,20.88,20.88,22.122,22.122,18.81,18.81,23.76,23.76,41.778,41.778,44.082,44.082,47.646,47.646,55.62,55.62,57.672,57.672,55.278,55.278,53.01,53.01,52.974,52.974,52.452,52.452,55.746,55.746,66.384,66.384,69.264,69.264,66.636,66.636,64.908,64.908,60.876,60.876,62.874,62.874,65.07,65.07,64.494,64.494,64.872,64.872,64.494,64.494,61.092,61.092,67.014,67.014,65.862,65.862,66.042,66.042,80.226,80.226,75.348,75.348,77.076,77.076,79.488,79.488,71.082,71.082,73.71,73.71,68.886,68.886,64.26,64.26,32.616,32.616,23.022,23.022
08/30/2011,KW,24.444,24.444,23.778,23.778,23.112,23.112,25.128,25.128,24.354,24.354,24.678,24.678,23.49,23.49,23.22,23.22,22.914,22.914,23.418,23.418,21.654,21.654,17.982,17.982,20.232,20.232,25.182,25.182,41.616,41.616,42.588,42.588,49.194,49.194,48.546,48.546,50.688,50.688,52.866,52.866,52.488,52.488,51.156,51.156,48.042,48.042,57.366,57.366,57.258,57.258,55.908,55.908,62.352,62.352,61.488,61.488,52.218,52.218,59.67,59.67,63.18,63.18,54.324,54.324,58.986,58.986,59.544,59.544,59.346,59.346,78.12,78.12,79.002,79.002,73.512,73.512,71.82,71.82,72.792,72.792,73.512,73.512,77.706,77.706,74.304,74.304,73.35,73.35,67.374,67.374,51.336,51.336,26.568,26.568,28.26,28.26
08/31/2011,KW,25.74,25.74,23.976,23.976,24.102,24.102,23.742,23.742,25.884,25.884,24.948,24.948,23.022,23.022,23.094,23.094,24.12,24.12,23.958,23.958,20.484,20.484,18.108,18.108,17.82,17.82,25.92,25.92,42.84,42.84,43.452,43.452,49.284,49.284,46.944,46.944,50.436,50.436,57.51,57.51,55.44,55.44,54.99,54.99,53.856,53.856,57.384,57.384,65.826,65.826,71.874,71.874,70.938,70.938,67.968,67.968,63.594,63.594,67.086,67.086,72.954,72.954,71.388,71.388,72.9,72.9,73.476,73.476,71.298,71.298,71.298,71.298,73.458,73.458,85.536,85.536,82.656,82.656,85.734,85.734,84.582,84.582,84.114,84.114,80.514,80.514,76.896,76.896,67.608,67.608,53.442,53.442,27.162,27.162,28.98,28.98
09/01/2011,KW,27.648,27.648,26.082,26.082,29.646,29.646,23.958,23.958,29.052,29.052,28.8,28.8,26.298,26.298,25.83,25.83,24.948,24.948,27.36,27.36,24.786,24.786,24.516,24.516,25.956,25.956,31.554,31.554,39.69,39.69,45.432,45.432,47.988,47.988,52.992,52.992,60.318,60.318,66.402,66.402,65.808,65.808,74.232,74.232,68.328,68.328,72.018,72.018,70.092,70.092,72.9,72.9,75.546,75.546,76.968,76.968,77.49,77.49,76.842,76.842,76.896,76.896,73.062,73.062,75.906,75.906,76.59,76.59,75.114,75.114,77.742,77.742,78.192,78.192,81.45,81.45,96.03,96.03,93.906,93.906,94.068,94.068,92.844,92.844,88.11,88.11,81.234,81.234,69.552,69.552,45.018,45.018,30.186,30.186,30.816,30.816
09/02/2011,KW,29.808,29.808,30.168,30.168,31.41,31.41,30.276,30.276,31.788,31.788,32.004,32.004,29.898,29.898,28.206,28.206,27.81,27.81,31.05,31.05,27.882,27.882,29.376,29.376,28.908,28.908,37.638,37.638,61.74,61.74,52.434,52.434,56.574,56.574,54.954,54.954,58.284,58.284,62.73,62.73,59.904,59.904,67.734,67.734,70.596,70.596,75.24,75.24,71.964,71.964,76.806,76.806,74.196,74.196,75.204,75.204,75.114,75.114,75.51,75.51,74.916,74.916,77.454,77.454,74.304,74.304,75.204,75.204,72.738,72.738,76.698,76.698,74.952,74.952,87.642,87.642,92.304,92.304,88.758,88.758,91.746,91.746,89.118,89.118,83.25,83.25,78.228,78.228,70.74,70.74,68.742,68.742,40.122,40.122,29.214,29.214
09/03/2011,KW,30.168,30.168,27.9,27.9,28.098,28.098,29.178,29.178,31.194,31.194,29.808,29.808,26.874,26.874,28.296,28.296,28.188,28.188,28.566,28.566,27.558,27.558,28.584,28.584,20.628,20.628,32.724,32.724,35.442,35.442,38.106,38.106,58.752,58.752,46.818,46.818,53.388,53.388,61.65,61.65,65.07,65.07,64.566,64.566,68.382,68.382,72.828,72.828,74.142,74.142,72.738,72.738,72.126,72.126,73.206,73.206,71.208,71.208,69.084,69.084,65.934,65.934,62.154,62.154,63.432,63.432,69.606,69.606,58.932,58.932,76.68,76.68,81.306,81.306,75.942,75.942,74.034,74.034,75.87,75.87,77.724,77.724,74.664,74.664,74.466,74.466,70.92,70.92,63.63,63.63,49.14,49.14,23.832,23.832,25.416,25.416
09/04/2011,KW,24.768,24.768,24.588,24.588,24.912,24.912,25.398,25.398,26.73,26.73,25.578,25.578,24.876,24.876,24.84,24.84,24.534,24.534,26.298,26.298,24.246,24.246,25.2,25.2,24.03,24.03,24.03,24.03,26.154,26.154,31.122,31.122,43.218,43.218,44.64,44.64,45.828,45.828,47.358,47.358,55.782,55.782,53.586,53.586,50.526,50.526,53.514,53.514,51.876,51.876,56.016,56.016,59.724,59.724,55.044,55.044,53.928,53.928,56.556,56.556,57.672,57.672,54.594,54.594,53.226,53.226,53.928,53.928,50.76,50.76,52.236,52.236,53.55,53.55,64.548,64.548,67.194,67.194,66.258,66.258,64.764,64.764,70.254,70.254,67.374,67.374,66.852,66.852,64.026,64.026,44.316,44.316,23.598,23.598,25.236,25.236
09/05/2011,KW,24.138,24.138,20.898,20.898,20.52,20.52,17.406,17.406,19.206,19.206,18.594,18.594,16.776,16.776,16.776,16.776,19.656,19.656,22.842,22.842,17.28,17.28,17.46,17.46,17.136,17.136,22.302,22.302,41.796,41.796,43.596,43.596,49.14,49.14,46.404,46.404,46.782,46.782,46.692,46.692,47.916,47.916,47.646,47.646,47.7,47.7,47.934,47.934,46.512,46.512,49.428,49.428,53.136,53.136,49.428,49.428,51.606,51.606,50.94,50.94,51.138,51.138,51.102,51.102,51.678,51.678,47.988,47.988,45.918,45.918,47.574,47.574,47.916,47.916,47.754,47.754,64.494,64.494,64.782,64.782,63.234,63.234,65.718,65.718,66.168,66.168,66.402,66.402,64.674,64.674,39.942,39.942,21.456,21.456,22.932,22.932
09/06/2011,KW,22.32,22.32,22.23,22.23,21.564,21.564,22.068,22.068,22.338,22.338,19.296,19.296,17.766,17.766,18.378,18.378,17.946,17.946,19.584,19.584,18.18,18.18,17.514,17.514,18.504,18.504,24.66,24.66,40.752,40.752,39.618,39.618,44.01,44.01,46.404,46.404,43.326,43.326,42.714,42.714,45.81,45.81,43.956,43.956,46.458,46.458,49.824,49.824,45.486,45.486,49.788,49.788,50.886,50.886,50.598,50.598,50.364,50.364,50.04,50.04,58.86,58.86,56.862,56.862,54.414,54.414,52.776,52.776,49.23,49.23,51.498,51.498,52.632,52.632,51.156,51.156,66.69,66.69,66.384,66.384,68.922,68.922,69.48,69.48,70.164,70.164,69.444,69.444,65.502,65.502,48.564,48.564,22.014,22.014,23.382,23.382
09/07/2011,KW,22.122,22.122,22.302,22.302,21.438,21.438,21.87,21.87,20.25,20.25,19.206,19.206,18.306,18.306,18.972,18.972,17.694,17.694,19.764,19.764,18.216,18.216,18.414,18.414,20.07,20.07,22.644,22.644,38.61,38.61,38.16,38.16,48.258,48.258,46.044,46.044,44.406,44.406,47.538,47.538,48.078,48.078,48.708,48.708,49.176,49.176,51.228,51.228,50.598,50.598,54.972,54.972,53.64,53.64,52.326,52.326,52.902,52.902,55.368,55.368,54.738,54.738,56.268,56.268,52.776,52.776,53.262,53.262,53.37,53.37,54.648,54.648,52.578,52.578,55.872,55.872,67.842,67.842,67.608,67.608,67.77,67.77,71.19,71.19,69.984,69.984,70.398,70.398,68.886,68.886,65.448,65.448,31.626,31.626,25.848,25.848
09/08/2011,KW,25.056,25.056,24.588,24.588,25.218,25.218,24.966,24.966,26.478,26.478,25.29,25.29,21.258,21.258,20.592,20.592,20.718,20.718,21.888,21.888,21.006,21.006,21.186,21.186,19.962,19.962,25.524,25.524,41.814,41.814,44.73,44.73,46.728,46.728,44.874,44.874,45.756,45.756,50.904,50.904,57.24,57.24,54.72,54.72,51.012,51.012,51.12,51.12,52.218,52.218,54.504,54.504,56.214,56.214,57.474,57.474,54.108,54.108,61.074,61.074,56.376,56.376,55.026,55.026,57.096,57.096,56.34,56.34,53.622,53.622,66.996,66.996,73.278,73.278,74.88,74.88,70.974,70.974,71.568,71.568,70.434,70.434,75.438,75.438,74.178,74.178,75.168,75.168,69.48,69.48,46.602,46.602,26.586,26.586,25.686,25.686
09/09/2011,KW,22.284,22.284,23.184,23.184,23.382,23.382,23.634,23.634,26.028,26.028,22.464,22.464,18.666,18.666,18.846,18.846,18.036,18.036,20.286,20.286,17.838,17.838,18.774,18.774,24.642,24.642,28.206,28.206,46.638,46.638,60.246,60.246,52.938,52.938,50.994,50.994,47.97,47.97,65.448,65.448,60.606,60.606,59.94,59.94,47.43,47.43,59.796,59.796,56.538,56.538,68.904,68.904,50.598,50.598,53.55,53.55,53.928,53.928,54.576,54.576,55.854,55.854,53.766,53.766,55.476,55.476,56.142,56.142,56.286,56.286,54,54,71.694,71.694,75.546,75.546,73.584,73.584,70.776,70.776,71.694,71.694,75.636,75.636,73.098,73.098,72.144,72.144,68.796,68.796,64.512,64.512,36.126,36.126,23.724,23.724
09/10/2011,KW,23.814,23.814,23.13,23.13,23.148,23.148,23.544,23.544,25.164,25.164,23.454,23.454,22.266,22.266,22.392,22.392,22.608,22.608,23.274,23.274,18.018,18.018,18.558,18.558,18.162,18.162,20.214,20.214,19.656,19.656,27.954,27.954,40.05,40.05,39.474,39.474,43.398,43.398,52.2,52.2,56.502,56.502,56.268,56.268,54.252,54.252,59.454,59.454,58.338,58.338,66.834,66.834,65.52,65.52,63.828,63.828,59.904,59.904,59.994,59.994,62.316,62.316,65.898,65.898,64.656,64.656,64.026,64.026,56.664,56.664,62.172,62.172,63.108,63.108,63.882,63.882,72.468,72.468,75.078,75.078,72.72,72.72,71.982,71.982,71.388,71.388,67.896,67.896,65.664,65.664,65.43,65.43,31.374,31.374,24.858,24.858
09/11/2011,KW,25.578,25.578,24.3,24.3,24.174,24.174,24.444,24.444,26.928,26.928,24.948,24.948,22.86,22.86,24.174,24.174,23.202,23.202,25.164,25.164,22.68,22.68,23.58,23.58,18.864,18.864,22.032,22.032,24.174,24.174,27.954,27.954,43.506,43.506,45.576,45.576,47.304,47.304,48.546,48.546,54.342,54.342,62.838,62.838,55.728,55.728,58.572,58.572,63.666,63.666,67.662,67.662,62.172,62.172,65.934,65.934,67.518,67.518,70.578,70.578,67.554,67.554,67.644,67.644,66.474,66.474,63.954,63.954,63.468,63.468,63.936,63.936,59.418,59.418,67.59,67.59,78.282,78.282,76.41,76.41,75.852,75.852,74.52,74.52,73.782,73.782,71.694,71.694,66.762,66.762,65.556,65.556,41.886,41.886,28.314,28.314
09/12/2011,KW,27.612,27.612,24.228,24.228,27.108,27.108,28.35,28.35,30.276,30.276,26.964,26.964,25.596,25.596,25.596,25.596,25.326,25.326,26.73,26.73,24.408,24.408,25.308,25.308,25.47,25.47,30.528,30.528,45.918,45.918,46.224,46.224,51.696,51.696,53.586,53.586,56.79,56.79,56.07,56.07,62.694,62.694,66.078,66.078,55.854,55.854,65.844,65.844,66.438,66.438,68.778,68.778,69.516,69.516,68.598,68.598,70.128,70.128,67.878,67.878,64.098,64.098,64.026,64.026,66.564,66.564,66.744,66.744,65.898,65.898,65.844,65.844,65.718,65.718,81.738,81.738,80.424,80.424,79.668,79.668,78.102,78.102,78.66,78.66,75.636,75.636,74.934,74.934,66.024,66.024,64.062,64.062,32.742,32.742,27.108,27.108
09/13/2011,KW,26.28,26.28,22.446,22.446,25.56,25.56,26.838,26.838,26.91,26.91,27.144,27.144,24.21,24.21,23.814,23.814,24.48,24.48,25.308,25.308,23.382,23.382,25.488,25.488,26.262,26.262,29.934,29.934,43.938,43.938,44.748,44.748,50.526,50.526,55.746,55.746,51.408,51.408,50.49,50.49,50.202,50.202,56.7,56.7,52.344,52.344,52.776,52.776,52.488,52.488,59.076,59.076,63.018,63.018,56.214,56.214,63.36,63.36,56.106,56.106,60.858,60.858,59.022,59.022,58.194,58.194,56.898,56.898,57.6,57.6,54.414,54.414,68.724,68.724,76.158,76.158,72.18,72.18,70.128,70.128,69.57,69.57,73.26,73.26,70.902,70.902,71.496,71.496,66.762,66.762,50.58,50.58,25.974,25.974,25.362,25.362
09/14/2011,KW,22.662,22.662,22.158,22.158,23.076,23.076,22.41,22.41,24.552,24.552,23.868,23.868,21.924,21.924,18.36,18.36,18.054,18.054,20.052,20.052,17.28,17.28,18.252,18.252,17.01,17.01,21.312,21.312,51.48,51.48,46.242,46.242,46.494,46.494,46.692,46.692,52.83,52.83,65.484,65.484,50.022,50.022,47.898,47.898,45.126,45.126,47.79,47.79,47.808,47.808,48.528,48.528,47.394,47.394,48.24,48.24,51.12,51.12,48.726,48.726,48.87,48.87,45.036,45.036,48.636,48.636,46.53,46.53,45.522,45.522,50.346,50.346,47.646,47.646,55.17,55.17,67.644,67.644,69.264,69.264,70.182,70.182,69.948,69.948,68.436,68.436,67.716,67.716,53.082,53.082,47.268,47.268,29.394,29.394,21.78,21.78
09/15/2011,KW,21.042,21.042,20.106,20.106,18.378,18.378,18.45,18.45,21.042,21.042,19.008,19.008,17.964,17.964,18.45,18.45,18.27,18.27,19.494,19.494,17.226,17.226,18.558,18.558,18.486,18.486,25.254,25.254,38.376,38.376,36.54,36.54,40.23,40.23,37.89,37.89,38.754,38.754,38.826,38.826,41.112,41.112,43.848,43.848,42.588,42.588,42.3,42.3,42.84,42.84,47.88,47.88,46.17,46.17,47.232,47.232,46.44,46.44,49.752,49.752,50.958,50.958,51.156,51.156,49.464,49.464,48.168,48.168,46.206,46.206,48.636,48.636,50.274,50.274,66.312,66.312,68.472,68.472,67.41,67.41,68.94,68.94,68.22,68.22,67.662,67.662,65.97,65.97,62.406,62.406,38.412,38.412,20.268,20.268,21.438,21.438
09/16/2011,KW,20.466,20.466,20.034,20.034,18.378,18.378,19.35,19.35,20.394,20.394,18.81,18.81,18.882,18.882,17.802,17.802,17.784,17.784,19.35,19.35,17.352,17.352,18.648,18.648,18.18,18.18,23.976,23.976,59.292,59.292,57.96,57.96,42.264,42.264,42.3,42.3,45.27,45.27,44.1,44.1,45.756,45.756,45.63,45.63,40.932,40.932,44.064,44.064,41.49,41.49,46.782,46.782,47.322,47.322,43.182,43.182,46.872,46.872,45.126,45.126,47.448,47.448,47.178,47.178,47.466,47.466,46.188,46.188,50.724,50.724,66.87,66.87,61.686,61.686,67.608,67.608,65.718,65.718,66.672,66.672,67.878,67.878,68.994,68.994,69.552,69.552,67.302,67.302,62.892,62.892,55.872,55.872,23.742,23.742,20.952,20.952
09/17/2011,KW,20.16,20.16,18.54,18.54,19.278,19.278,20.16,20.16,20.412,20.412,18.72,18.72,17.694,17.694,17.82,17.82,18.18,18.18,19.08,19.08,16.29,16.29,18.522,18.522,17.46,17.46,20.16,20.16,19.314,19.314,21.744,21.744,35.568,35.568,40.356,40.356,40.302,40.302,45.432,45.432,52.182,52.182,50.436,50.436,45.666,45.666,47.862,47.862,48.348,48.348,51.678,51.678,51.534,51.534,53.118,53.118,48.582,48.582,52.146,52.146,53.748,53.748,51.984,51.984,54.918,54.918,50.67,50.67,44.892,44.892,49.986,49.986,51.462,51.462,60.21,60.21,63.954,63.954,65.826,65.826,68.022,68.022,67.392,67.392,69.246,69.246,63.396,63.396,63.396,63.396,61.38,61.38,26.946,26.946,21.438,21.438
09/18/2011,KW,20.628,20.628,20.016,20.016,19.728,19.728,20.736,20.736,21.51,21.51,20.394,20.394,19.206,19.206,19.422,19.422,16.794,16.794,18.36,18.36,17.082,17.082,17.154,17.154,16.596,16.596,18.774,18.774,20.088,20.088,24.804,24.804,39.24,39.24,47.052,47.052,45.72,45.72,43.668,43.668,46.332,46.332,44.388,44.388,45.306,45.306,48.942,48.942,46.296,46.296,50.436,50.436,51.444,51.444,48.06,48.06,53.496,53.496,49.536,49.536,51.066,51.066,70.74,70.74,69.444,69.444,68.256,68.256,64.404,64.404,67.212,67.212,67.608,67.608,66.348,66.348,66.366,66.366,66.24,66.24,66.006,66.006,68.22,68.22,67.788,67.788,65.52,65.52,64.404,64.404,65.466,65.466,35.982,35.982,24.048,24.048
09/19/2011,KW,20.97,20.97,20.214,20.214,20.988,20.988,21.51,21.51,23.328,23.328,21.492,21.492,21.168,21.168,21.06,21.06,17.136,17.136,18.36,18.36,16.956,16.956,17.154,17.154,17.01,17.01,36.036,36.036,65.754,65.754,63.576,63.576,63.414,63.414,50.472,50.472,49.41,49.41,49.788,49.788,55.152,55.152,54.198,54.198,46.818,46.818,51.012,51.012,50.166,50.166,50.742,50.742,49.572,49.572,49.158,49.158,51.246,51.246,53.712,53.712,54.558,54.558,55.08,55.08,51.984,51.984,54.774,54.774,55.17,55.17,53.532,53.532,54.504,54.504,69.264,69.264,70.812,70.812,68.652,68.652,70.956,70.956,71.928,71.928,72.45,72.45,70.488,70.488,67.842,67.842,65.286,65.286,39.474,39.474,23.13,23.13
09/20/2011,KW,22.41,22.41,21.69,21.69,21.906,21.906,21.87,21.87,20.916,20.916,19.746,19.746,18.738,18.738,17.838,17.838,18.162,18.162,19.638,19.638,17.388,17.388,18.666,18.666,18.864,18.864,25.434,25.434,40.122,40.122,38.16,38.16,44.766,44.766,46.494,46.494,45.072,45.072,49.392,49.392,49.212,49.212,52.434,52.434,49.554,49.554,51.12,51.12,54.99,54.99,59.976,59.976,59.184,59.184,55.08,55.08,56.43,56.43,59.85,59.85,57.24,57.24,57.708,57.708,57.348,57.348,55.458,55.458,58.554,58.554,54.918,54.918,60.282,60.282,74.196,74.196,71.478,71.478,69.246,69.246,69.174,69.174,70.56,70.56,70.326,70.326,70.29,70.29,67.086,67.086,55.854,55.854,26.37,26.37,26.622,26.622
09/21/2011,KW,22.968,22.968,21.996,21.996,22.122,22.122,23.67,23.67,24.75,24.75,23.256,23.256,22.446,22.446,22.788,22.788,22.122,22.122,24.192,24.192,20.808,20.808,22.338,22.338,20.97,20.97,28.098,28.098,65.916,65.916,44.838,44.838,44.622,44.622,44.946,44.946,43.362,43.362,47.448,47.448,51.606,51.606,47.034,47.034,48.24,48.24,50.778,50.778,50.454,50.454,55.368,55.368,56.772,56.772,52.974,52.974,56.646,56.646,55.368,55.368,56.862,56.862,52.974,52.974,55.116,55.116,57.042,57.042,52.092,52.092,58.986,58.986,72,72,67.104,67.104,70.434,70.434,67.014,67.014,68.508,68.508,74.754,74.754,73.548,73.548,68.238,68.238,63,63,52.218,52.218,21.852,21.852,21.186,21.186
