Date,Unit,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00
09/22/2011,KW,20.43,20.43,19.8,19.8,20.988,20.988,20.43,20.43,22.41,22.41,21.24,21.24,18.054,18.054,20.394,20.394,19.62,19.62,20.97,20.97,19.332,19.332,17.262,17.262,16.236,16.236,21.528,21.528,42.534,42.534,42.57,42.57,48.528,48.528,44.1,44.1,44.388,44.388,44.928,44.928,45.594,45.594,49.014,49.014,49.194,49.194,46.386,46.386,47.43,47.43,50.13,50.13,50.634,50.634,46.53,46.53,46.89,46.89,46.782,46.782,51.48,51.48,50.868,50.868,50.688,50.688,50.112,50.112,48.24,48.24,52.956,52.956,61.434,61.434,69.714,69.714,70.938,70.938,68.76,68.76,68.04,68.04,70.866,70.866,69.75,69.75,72.774,72.774,66.672,66.672,63.522,63.522,30.438,30.438,22.086,22.086
09/23/2011,KW,21.204,21.204,21.528,21.528,21.186,21.186,20.106,20.106,20.574,20.574,19.8,19.8,17.802,17.802,18.828,18.828,17.784,17.784,20.25,20.25,18.45,18.45,18.612,18.612,17.73,17.73,25.38,25.38,45.648,45.648,37.8,37.8,41.382,41.382,42.372,42.372,44.586,44.586,44.712,44.712,45.162,45.162,42.228,42.228,41.616,41.616,43.65,43.65,44.352,44.352,49.734,49.734,47.952,47.952,46.44,46.44,48.24,48.24,47.142,47.142,49.788,49.788,48.87,48.87,48.888,48.888,47.934,47.934,46.638,46.638,64.368,64.368,70.866,70.866,70.362,70.362,69.012,69.012,68.904,68.904,67.824,67.824,71.514,71.514,70.902,70.902,71.424,71.424,63.954,63.954,64.188,64.188,33.786,33.786,22.248,22.248
09/24/2011,KW,21.528,21.528,21.654,21.654,22.068,22.068,19.476,19.476,20.826,20.826,19.836,19.836,18.72,18.72,18.018,18.018,18.306,18.306,20.25,20.25,18.018,18.018,18.774,18.774,18.198,18.198,20.592,20.592,22.14,22.14,22.248,22.248,38.952,38.952,37.908,37.908,45.198,45.198,46.962,46.962,48.15,48.15,44.838,44.838,43.884,43.884,61.65,61.65,45.414,45.414,48.798,48.798,47.772,47.772,47.646,47.646,49.014,49.014,47.448,47.448,50.436,50.436,46.386,46.386,47.862,47.862,47.718,47.718,44.64,44.64,45.954,45.954,61.506,61.506,66.96,66.96,65.016,65.016,65.97,65.97,65.232,65.232,67.41,67.41,67.986,67.986,64.62,64.62,63.054,63.054,62.37,62.37,31.266,31.266,22.212,22.212
09/25/2011,KW,21.132,21.132,20.934,20.934,20.772,20.772,21.186,21.186,20.34,20.34,19.206,19.206,18.234,18.234,17.802,17.802,17.802,17.802,19.512,19.512,17.046,17.046,18.342,18.342,17.388,17.388,20.61,20.61,21.366,21.366,23.904,23.904,39.168,39.168,47.592,47.592,45.918,45.918,46.602,46.602,45.054,45.054,52.398,52.398,44.478,44.478,48.654,48.654,46.116,46.116,47.538,47.538,49.32,49.32,46.386,46.386,45.234,45.234,47.466,47.466,48.114,48.114,50.22,50.22,51.93,51.93,47.988,47.988,47.106,47.106,48.042,48.042,63.144,63.144,67.086,67.086,66.582,66.582,65.826,65.826,66.726,66.726,67.536,67.536,64.242,64.242,65.232,65.232,62.838,62.838,63.27,63.27,29.25,29.25,21.69,21.69
09/26/2011,KW,20.934,20.934,20.394,20.394,21.096,21.096,18.162,18.162,19.854,19.854,19.26,19.26,17.55,17.55,17.478,17.478,17.658,17.658,22.158,22.158,22.77,22.77,17.892,17.892,17.208,17.208,22.824,22.824,57.996,57.996,60.948,60.948,59.238,59.238,44.262,44.262,44.028,44.028,45.414,45.414,49.14,49.14,45.252,45.252,43.938,43.938,45.072,45.072,45.45,45.45,46.134,46.134,51.696,51.696,51.282,51.282,51.642,51.642,47.214,47.214,47.394,47.394,59.4,59.4,46.458,46.458,44.928,44.928,45.468,45.468,58.932,58.932,67.392,67.392,67.932,67.932,63.99,63.99,65.088,65.088,66.618,66.618,67.554,67.554,68.112,68.112,67.194,67.194,64.476,64.476,62.064,62.064,29.916,29.916,21.582,21.582
09/27/2011,KW,21.06,21.06,20.16,20.16,19.998,19.998,19.818,19.818,21.942,21.942,20.088,20.088,18.63,18.63,17.982,17.982,17.982,17.982,19.872,19.872,18.036,18.036,19.476,19.476,18.27,18.27,19.98,19.98,52.866,52.866,38.79,38.79,47.124,47.124,47.664,47.664,43.668,43.668,45.324,45.324,46.818,46.818,49.878,49.878,47.556,47.556,47.628,47.628,43.308,43.308,48.924,48.924,46.206,46.206,44.946,44.946,45.468,45.468,47.808,47.808,45.234,45.234,46.746,46.746,46.98,46.98,47.826,47.826,45.306,45.306,69.264,69.264,65.736,65.736,66.996,66.996,67.374,67.374,67.104,67.104,67.734,67.734,69.03,69.03,67.05,67.05,65.916,65.916,61.686,61.686,60.048,60.048,28.8,28.8,21.258,21.258
09/28/2011,KW,20.016,20.016,19.998,19.998,19.728,19.728,17.928,17.928,17.622,17.622,17.658,17.658,18.198,18.198,17.766,17.766,17.622,17.622,17.352,17.352,16.83,16.83,17.73,17.73,19.332,19.332,20.754,20.754,49.428,49.428,48.06,48.06,40.788,40.788,40.536,40.536,43.668,43.668,44.982,44.982,47.826,47.826,46.062,46.062,44.784,44.784,49.284,49.284,47.214,47.214,61.632,61.632,57.978,57.978,47.268,47.268,63.486,63.486,63.594,63.594,48.06,48.06,48.852,48.852,50.382,50.382,65.34,65.34,48.996,48.996,65.736,65.736,68.742,68.742,68.832,68.832,68.22,68.22,65.43,65.43,66.078,66.078,67.572,67.572,69.21,69.21,65.322,65.322,61.146,61.146,55.566,55.566,22.824,22.824,19.368,19.368
09/29/2011,KW,18.828,18.828,17.766,17.766,19.008,19.008,17.082,17.082,17.208,17.208,17.64,17.64,16.776,16.776,16.56,16.56,16.578,16.578,16.308,16.308,15.948,15.948,17.406,17.406,16.884,16.884,19.872,19.872,57.924,57.924,40.14,40.14,39.978,39.978,42.3,42.3,40.284,40.284,39.582,39.582,40.626,40.626,43.524,43.524,45.198,45.198,46.494,46.494,55.566,55.566,61.344,61.344,52.254,52.254,46.152,46.152,47.808,47.808,52.668,52.668,51.552,51.552,49.248,49.248,47.34,47.34,51.174,51.174,57.456,57.456,59.148,59.148,66.366,66.366,67.752,67.752,65.592,65.592,66.132,66.132,65.682,65.682,69.354,69.354,66.708,66.708,66.366,66.366,62.064,62.064,60.588,60.588,28.368,28.368,21.276,21.276
09/30/2011,KW,19.818,19.818,18.846,18.846,18.414,18.414,17.694,17.694,17.694,17.694,18.486,18.486,17.874,17.874,17.766,17.766,18.126,18.126,17.694,17.694,17.1,17.1,17.946,17.946,19.728,19.728,25.326,25.326,57.312,57.312,38.772,38.772,41.922,41.922,41.778,41.778,40.248,40.248,40.104,40.104,44.352,44.352,45.558,45.558,43.488,43.488,43.776,43.776,41.814,41.814,42.444,42.444,43.272,43.272,44.424,44.424,43.074,43.074,43.2,43.2,45.108,45.108,45.18,45.18,46.368,46.368,45.918,45.918,55.368,55.368,61.722,61.722,60.372,60.372,66.132,66.132,63.378,63.378,64.89,64.89,63.954,63.954,64.116,64.116,63.504,63.504,63.972,63.972,60.84,60.84,58.842,58.842,26.658,26.658,18.918,18.918
10/01/2011,KW,17.802,17.802,17.712,17.712,17.676,17.676,18.288,18.288,17.172,17.172,17.028,17.028,17.478,17.478,17.172,17.172,17.892,17.892,17.496,17.496,17.064,17.064,18.252,18.252,18.504,18.504,21.924,21.924,20.718,20.718,26.946,26.946,39.42,39.42,39.474,39.474,40.788,40.788,40.248,40.248,41.418,41.418,44.964,44.964,43.866,43.866,45.936,45.936,44.73,44.73,45.792,45.792,44.946,44.946,46.17,46.17,48.726,48.726,48.438,48.438,47.844,47.844,48.366,48.366,48.618,48.618,47.502,47.502,41.814,41.814,43.434,43.434,50.13,50.13,60.858,60.858,60.48,60.48,61.326,61.326,59.472,59.472,58.896,58.896,60.264,60.264,59.832,59.832,60.552,60.552,59.31,59.31,26.676,26.676,19.98,19.98
10/02/2011,KW,18.576,18.576,16.722,16.722,16.938,16.938,16.776,16.776,16.128,16.128,16.56,16.56,16.704,16.704,16.794,16.794,16.218,16.218,16.632,16.632,16.146,16.146,17.766,17.766,17.334,17.334,21.006,21.006,20.88,20.88,24.156,24.156,36.864,36.864,38.088,38.088,39.78,39.78,40.518,40.518,39.618,39.618,44.568,44.568,42.66,42.66,44.442,44.442,45.846,45.846,47.718,47.718,48.114,48.114,47.574,47.574,48.42,48.42,48.024,48.024,51.12,51.12,50.634,50.634,49.644,49.644,48.708,48.708,45.432,45.432,44.514,44.514,53.244,53.244,63.09,63.09,62.262,62.262,64.89,64.89,63.234,63.234,63.846,63.846,64.026,64.026,64.134,64.134,61.308,61.308,33.822,33.822,19.908,19.908,20.016,20.016
10/03/2011,KW,19.242,19.242,17.37,17.37,17.136,17.136,16.398,16.398,16.416,16.416,17.226,17.226,16.47,16.47,16.092,16.092,16.254,16.254,16.38,16.38,15.624,15.624,17.514,17.514,17.01,17.01,26.676,26.676,44.352,44.352,37.332,37.332,39.366,39.366,44.352,44.352,45.144,45.144,43.218,43.218,44.64,44.64,43.902,43.902,42.516,42.516,46.89,46.89,51.03,51.03,51.768,51.768,49.428,49.428,51.678,51.678,52.722,52.722,55.314,55.314,51.642,51.642,49.824,49.824,50.526,50.526,53.496,53.496,49.878,49.878,48.348,48.348,60.642,60.642,66.294,66.294,67.104,67.104,66.69,66.69,66.852,66.852,68.112,68.112,69.552,69.552,68.166,68.166,67.104,67.104,64.602,64.602,55.134,55.134,22.86,22.86
10/04/2011,KW,19.926,19.926,18.234,18.234,18.72,18.72,17.838,17.838,18.288,18.288,17.73,17.73,17.802,17.802,17.514,17.514,17.73,17.73,17.748,17.748,17.136,17.136,18.108,18.108,17.802,17.802,21.654,21.654,45.576,45.576,38.376,38.376,40.212,40.212,42.246,42.246,44.37,44.37,45,45,48.726,48.726,43.992,43.992,42.516,42.516,50.868,50.868,50.922,50.922,52.47,52.47,51.336,51.336,52.146,52.146,59.994,59.994,57.042,57.042,56.214,56.214,59.598,59.598,53.082,53.082,59.976,59.976,53.208,53.208,54.666,54.666,68.814,68.814,71.568,71.568,67.464,67.464,69.066,69.066,69.066,69.066,71.964,71.964,69.246,69.246,70.524,70.524,65.898,65.898,64.26,64.26,30.834,30.834,22.518,22.518
10/05/2011,KW,20.448,20.448,18.324,18.324,19.17,19.17,19.008,19.008,20.988,20.988,20.16,20.16,18.036,18.036,18.486,18.486,18.684,18.684,19.638,19.638,18.378,18.378,18.612,18.612,17.352,17.352,20.754,20.754,46.422,46.422,38.16,38.16,42.894,42.894,46.044,46.044,45.306,45.306,46.368,46.368,52.92,52.92,49.788,49.788,51.12,51.12,51.012,51.012,54.774,54.774,62.208,62.208,56.682,56.682,58.23,58.23,61.038,61.038,63.27,63.27,61.956,61.956,61.308,61.308,58.68,58.68,61.02,61.02,56.25,56.25,56.07,56.07,70.938,70.938,76.536,76.536,70.38,70.38,67.734,67.734,70.506,70.506,72.648,72.648,72.63,72.63,67.734,67.734,64.998,64.998,60.516,60.516,26.982,26.982,22.5,22.5
10/06/2011,KW,21.744,21.744,21.33,21.33,19.08,19.08,18.576,18.576,20.502,20.502,19.998,19.998,18.36,18.36,18.594,18.594,17.91,17.91,20.268,20.268,18.144,18.144,18.432,18.432,17.928,17.928,23.922,23.922,48.582,48.582,38.646,38.646,47.646,47.646,43.65,43.65,46.908,46.908,49.968,49.968,50.49,50.49,50.076,50.076,50.4,50.4,54.018,54.018,57.618,57.618,54.522,54.522,61.11,61.11,57.438,57.438,60.84,60.84,61.182,61.182,59.868,59.868,61.02,61.02,61.794,61.794,60.696,60.696,55.44,55.44,61.236,61.236,78.354,78.354,73.116,73.116,69.048,69.048,69.768,69.768,70.2,70.2,72.846,72.846,67.806,67.806,70.974,70.974,67.878,67.878,51.102,51.102,25.812,25.812,25.488,25.488
10/07/2011,KW,21.87,21.87,22.572,22.572,22.896,22.896,21.024,21.024,20.646,20.646,19.512,19.512,18.756,18.756,18.342,18.342,18.072,18.072,19.638,19.638,18.576,18.576,19.008,19.008,18.756,18.756,25.38,25.38,45.648,45.648,37.8,37.8,41.382,41.382,42.372,42.372,44.586,44.586,44.712,44.712,45.162,45.162,42.228,42.228,41.616,41.616,43.65,43.65,44.352,44.352,49.734,49.734,47.952,47.952,46.44,46.44,48.24,48.24,47.142,47.142,49.788,49.788,48.87,48.87,48.888,48.888,47.934,47.934,46.638,46.638,64.368,64.368,70.866,70.866,70.362,70.362,69.012,69.012,68.904,68.904,67.824,67.824,71.514,71.514,70.902,70.902,71.424,71.424,63.954,63.954,64.188,64.188,33.786,33.786,22.248,22.248
10/08/2011,KW,21.528,21.528,21.654,21.654,22.068,22.068,19.476,19.476,20.826,20.826,19.836,19.836,18.72,18.72,18.018,18.018,18.306,18.306,20.25,20.25,18.018,18.018,18.774,18.774,18.198,18.198,20.592,20.592,22.14,22.14,22.248,22.248,38.952,38.952,37.908,37.908,45.198,45.198,46.962,46.962,48.15,48.15,44.838,44.838,43.884,43.884,61.65,61.65,45.414,45.414,48.798,48.798,47.772,47.772,47.646,47.646,49.014,49.014,47.448,47.448,50.436,50.436,46.386,46.386,47.862,47.862,47.718,47.718,44.64,44.64,45.954,45.954,61.506,61.506,66.96,66.96,65.016,65.016,65.97,65.97,65.232,65.232,67.41,67.41,67.986,67.986,64.62,64.62,63.054,63.054,62.37,62.37,31.266,31.266,22.212,22.212
10/09/2011,KW,21.132,21.132,20.934,20.934,20.772,20.772,21.186,21.186,20.34,20.34,19.206,19.206,18.234,18.234,17.802,17.802,17.802,17.802,19.512,19.512,17.046,17.046,18.342,18.342,17.388,17.388,20.61,20.61,21.366,21.366,23.904,23.904,39.168,39.168,47.592,47.592,45.918,45.918,46.602,46.602,45.054,45.054,52.398,52.398,44.478,44.478,48.654,48.654,46.116,46.116,47.538,47.538,49.32,49.32,46.386,46.386,45.234,45.234,47.466,47.466,48.114,48.114,50.22,50.22,51.93,51.93,47.988,47.988,47.106,47.106,48.042,48.042,63.144,63.144,67.086,67.086,66.582,66.582,65.826,65.826,66.726,66.726,67.536,67.536,64.242,64.242,65.232,65.232,62.838,62.838,63.27,63.27,29.25,29.25,21.69,21.69
10/10/2011,KW,20.934,20.934,20.394,20.394,21.096,21.096,18.162,18.162,19.854,19.854,19.26,19.26,17.55,17.55,17.478,17.478,17.658,17.658,22.158,22.158,22.77,22.77,17.892,17.892,17.208,17.208,22.824,22.824,57.996,57.996,60.948,60.948,59.238,59.238,44.262,44.262,44.028,44.028,45.414,45.414,49.14,49.14,45.252,45.252,43.938,43.938,45.072,45.072,45.45,45.45,46.134,46.134,51.696,51.696,51.282,51.282,51.642,51.642,47.214,47.214,47.394,47.394,59.4,59.4,46.458,46.458,44.928,44.928,45.468,45.468,58.932,58.932,67.392,67.392,67.932,67.932,63.99,63.99,65.088,65.088,66.618,66.618,67.554,67.554,68.112,68.112,67.194,67.194,64.476,64.476,62.064,62.064,29.916,29.916,21.582,21.582
10/11/2011,KW,21.06,21.06,20.16,20.16,19.998,19.998,19.818,19.818,21.942,21.942,20.088,20.088,18.63,18.63,17.982,17.982,17.982,17.982,19.872,19.872,18.036,18.036,19.476,19.476,18.27,18.27,19.98,19.98,52.866,52.866,38.79,38.79,47.124,47.124,47.664,47.664,43.668,43.668,45.324,45.324,46.818,46.818,49.878,49.878,47.556,47.556,47.628,47.628,43.308,43.308,48.924,48.924,46.206,46.206,44.946,44.946,45.468,45.468,47.808,47.808,45.234,45.234,46.746,46.746,46.98,46.98,47.826,47.826,45.306,45.306,69.264,69.264,65.736,65.736,66.996,66.996,67.374,67.374,67.104,67.104,67.734,67.734,69.03,69.03,67.05,67.05,65.916,65.916,61.686,61.686,60.048,60.048,28.8,28.8,21.258,21.258
10/12/2011,KW,20.016,20.016,19.998,19.998,19.728,19.728,17.928,17.928,17.622,17.622,17.658,17.658,18.198,18.198,17.766,17.766,17.622,17.622,17.352,17.352,16.83,16.83,17.73,17.73,19.332,19.332,20.754,20.754,49.428,49.428,48.06,48.06,40.788,40.788,40.536,40.536,43.668,43.668,44.982,44.982,47.826,47.826,46.062,46.062,44.784,44.784,49.284,49.284,47.214,47.214,61.632,61.632,57.978,57.978,47.268,47.268,63.486,63.486,63.594,63.594,48.06,48.06,48.852,48.852,50.382,50.382,65.34,65.34,48.996,48.996,65.736,65.736,68.742,68.742,68.832,68.832,68.22,68.22,65.43,65.43,66.078,66.078,67.572,67.572,69.21,69.21,65.322,65.322,61.146,61.146,55.566,55.566,22.824,22.824,19.368,19.368
10/13/2011,KW,18.828,18.828,17.766,17.766,19.008,19.008,17.082,17.082,17.208,17.208,17.64,17.64,16.776,16.776,16.56,16.56,16.578,16.578,16.308,16.308,15.948,15.948,17.406,17.406,16.884,16.884,19.872,19.872,57.924,57.924,40.14,40.14,39.978,39.978,42.3,42.3,40.284,40.284,39.582,39.582,40.626,40.626,43.524,43.524,45.198,45.198,46.494,46.494,55.566,55.566,61.344,61.344,52.254,52.254,46.152,46.152,47.808,47.808,52.668,52.668,51.552,51.552,49.248,49.248,47.34,47.34,51.174,51.174,57.456,57.456,59.148,59.148,66.366,66.366,67.752,67.752,65.592,65.592,66.132,66.132,65.682,65.682,69.354,69.354,66.708,66.708,66.366,66.366,62.064,62.064,60.588,60.588,28.368,28.368,21.276,21.276
10/14/2011,KW,19.818,19.818,18.846,18.846,18.414,18.414,17.694,17.694,17.694,17.694,18.486,18.486,17.874,17.874,17.766,17.766,18.126,18.126,17.694,17.694,17.1,17.1,17.946,17.946,19.728,19.728,25.326,25.326,57.312,57.312,38.772,38.772,41.922,41.922,41.778,41.778,40.248,40.248,40.104,40.104,44.352,44.352,45.558,45.558,43.488,43.488,43.776,43.776,41.814,41.814,42.444,42.444,43.272,43.272,44.424,44.424,43.074,43.074,43.2,43.2,45.108,45.108,45.18,45.18,46.368,46.368,45.918,45.918,55.368,55.368,61.722,61.722,60.372,60.372,66.132,66.132,63.378,63.378,64.89,64.89,63.954,63.954,64.116,64.116,63.504,63.504,63.972,63.972,60.84,60.84,58.842,58.842,26.658,26.658,18.918,18.918
10/15/2011,KW,17.802,17.802,17.712,17.712,17.676,17.676,18.288,18.288,17.172,17.172,17.028,17.028,17.478,17.478,17.172,17.172,17.892,17.892,17.496,17.496,17.064,17.064,18.252,18.252,18.504,18.504,21.924,21.924,20.718,20.718,26.946,26.946,39.42,39.42,39.474,39.474,40.788,40.788,40.248,40.248,41.418,41.418,44.964,44.964,43.866,43.866,45.936,45.936,44.73,44.73,45.792,45.792,44.946,44.946,46.17,46.17,48.726,48.726,48.438,48.438,47.844,47.844,48.366,48.366,48.618,48.618,47.502,47.502,41.814,41.814,43.434,43.434,50.13,50.13,60.858,60.858,60.48,60.48,61.326,61.326,59.472,59.472,58.896,58.896,60.264,60.264,59.832,59.832,60.552,60.552,59.31,59.31,26.676,26.676,19.98,19.98
10/16/2011,KW,18.576,18.576,16.722,16.722,16.938,16.938,16.776,16.776,16.128,16.128,16.56,16.56,16.704,16.704,16.794,16.794,16.218,16.218,16.632,16.632,16.146,16.146,17.766,17.766,17.334,17.334,21.006,21.006,20.88,20.88,24.156,24.156,36.864,36.864,38.088,38.088,39.78,39.78,40.518,40.518,39.618,39.618,44.568,44.568,42.66,42.66,44.442,44.442,45.846,45.846,47.718,47.718,48.114,48.114,47.574,47.574,48.42,48.42,48.024,48.024,51.12,51.12,50.634,50.634,49.644,49.644,48.708,48.708,45.432,45.432,44.514,44.514,53.244,53.244,63.09,63.09,62.262,62.262,64.89,64.89,63.234,63.234,63.846,63.846,64.026,64.026,64.134,64.134,61.308,61.308,33.822,33.822,19.908,19.908,20.016,20.016
10/17/2011,KW,19.242,19.242,17.37,17.37,17.136,17.136,16.398,16.398,16.416,16.416,17.226,17.226,16.47,16.47,16.092,16.092,16.254,16.254,16.38,16.38,15.624,15.624,17.514,17.514,17.01,17.01,26.676,26.676,44.352,44.352,37.332,37.332,39.366,39.366,44.352,44.352,45.144,45.144,43.218,43.218,44.64,44.64,43.902,43.902,42.516,42.516,46.89,46.89,51.03,51.03,51.768,51.768,49.428,49.428,51.678,51.678,52.722,52.722,55.314,55.314,51.642,51.642,49.824,49.824,50.526,50.526,53.496,53.496,49.878,49.878,48.348,48.348,60.642,60.642,66.294,66.294,67.104,67.104,66.69,66.69,66.852,66.852,68.112,68.112,69.552,69.552,68.166,68.166,67.104,67.104,64.602,64.602,55.134,55.134,22.86,22.86
10/18/2011,KW,19.926,19.926,18.234,18.234,18.72,18.72,17.838,17.838,18.288,18.288,17.73,17.73,17.802,17.802,17.514,17.514,17.73,17.73,17.748,17.748,17.136,17.136,18.108,18.108,17.802,17.802,21.654,21.654,45.576,45.576,38.376,38.376,40.212,40.212,42.246,42.246,44.37,44.37,45,45,48.726,48.726,43.992,43.992,42.516,42.516,50.868,50.868,50.922,50.922,52.47,52.47,51.336,51.336,52.146,52.146,59.994,59.994,57.042,57.042,56.214,56.214,59.598,59.598,53.082,53.082,59.976,59.976,53.208,53.208,54.666,54.666,68.814,68.814,71.568,71.568,67.464,67.464,69.066,69.066,69.066,69.066,71.964,71.964,69.246,69.246,70.524,70.524,65.898,65.898,64.26,64.26,30.834,30.834,22.518,22.518
10/19/2011,KW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
